Event Time,Process Id,Process Name,Command Line,Creation Time,Account Name,Parent Process Id,Parent Process Name,Parent Command Line,Remote IP,Remote Port,Local IP,Local Port,Process Status,Process Integrity Level,Executable Path,SHA1,Read Count,Write Count
2025-01-26 21:09:46,0,System Idle Process,,1970-01-01 05:30:00,NT AUTHORITY\SYSTEM,,,,65.0.195.250,443,192.168.226.60,51886,running,Normal,,,0,0
2025-01-26 21:09:46,0,System Idle Process,,1970-01-01 05:30:00,NT AUTHORITY\SYSTEM,,,,65.0.195.250,443,192.168.226.60,51881,running,Normal,,,0,0
2025-01-26 21:09:46,0,System Idle Process,,1970-01-01 05:30:00,NT AUTHORITY\SYSTEM,,,,2404:6800:4007:82d::200a,443,2401:4900:67a0:7c58:b10b:7c1c:6692:bcfa,51876,running,Normal,,,0,0
2025-01-26 21:09:46,0,System Idle Process,,1970-01-01 05:30:00,NT AUTHORITY\SYSTEM,,,,2606:4700:83b2:7cbc:c2a5:50c:5ff2:75c4,443,2401:4900:67a0:7c58:b10b:7c1c:6692:bcfa,51864,running,Normal,,,0,0
2025-01-26 21:09:46,4,System,,2025-01-26 19:20:07,NT AUTHORITY\SYSTEM,,,,,,192.168.226.60,139,running,Normal,,,542,42902
2025-01-26 21:09:46,4,System,,2025-01-26 19:20:07,NT AUTHORITY\SYSTEM,,,,,,192.168.226.60,137,running,Normal,,,542,42902
2025-01-26 21:09:46,4,System,,2025-01-26 19:20:07,NT AUTHORITY\SYSTEM,,,,,,0.0.0.0,445,running,Normal,,,542,42902
2025-01-26 21:09:46,4,System,,2025-01-26 19:20:07,NT AUTHORITY\SYSTEM,,,,,,192.168.226.60,138,running,Normal,,,542,42902
2025-01-26 21:09:46,4,System,,2025-01-26 19:20:07,NT AUTHORITY\SYSTEM,,,,,,::,445,running,Normal,,,542,42902
2025-01-26 21:09:46,168,Registry,,2025-01-26 19:20:05,NT AUTHORITY\SYSTEM,4,System,,,,,,running,Normal,Registry,,4,9196
2025-01-26 21:09:46,288,Code.exe,C:\Users\LENOVO\AppData\Local\Programs\Microsoft VS Code\Code.exe,2025-01-26 20:13:57,LAPTOP-6O3JCTLT\LENOVO,9480,explorer.exe,C:\WINDOWS\Explorer.EXE,,,,,running,Normal,C:\Users\LENOVO\AppData\Local\Programs\Microsoft VS Code\Code.exe,0102fcca85dbbc61901c2bec5d092a703c0f77a4,34176,21429
2025-01-26 21:09:46,548,pet.exe,c:\Users\LENOVO\.vscode\extensions\ms-python.python-2024.22.2-win32-x64\python-env-tools\bin\pet.exe server,2025-01-26 20:14:01,LAPTOP-6O3JCTLT\LENOVO,13648,Code.exe,"C:\Users\LENOVO\AppData\Local\Programs\Microsoft VS Code\Code.exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --dns-result-order=ipv4first --inspect-port=0 --video-capture-use-gpu-memory-buffer --user-data-dir=C:\Users\LENOVO\AppData\Roaming\Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --field-trial-handle=3624,i,4524504095230592636,17714388146891457910,262144 --disable-features=CalculateNativeWinOcclusion,PlzDedicatedWorker,SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=3620 /prefetch:14",,,,,running,Normal,C:\Users\LENOVO\.vscode\extensions\ms-python.python-2024.22.2-win32-x64\python-env-tools\bin\pet.exe,0c7f4b47b1f794fe5511367b20815022aa377e81,12,141
2025-01-26 21:09:47,632,Code.exe,"C:\Users\LENOVO\AppData\Local\Programs\Microsoft VS Code\Code.exe --type=crashpad-handler --user-data-dir=C:\Users\LENOVO\AppData\Roaming\Code /prefetch:4 --no-rate-limit --monitor-self-annotation=ptype=crashpad-handler --database=C:\Users\LENOVO\AppData\Roaming\Code\Crashpad --url=appcenter://code?aid=a4e3233c-699c-46ec-b4f4-9c2a77254662&uid=94c61aee-19dc-47fd-a120-bacc5d4b2eec&iid=94c61aee-19dc-47fd-a120-bacc5d4b2eec&sid=94c61aee-19dc-47fd-a120-bacc5d4b2eec --annotation=_companyName=Microsoft --annotation=_productName=VSCode --annotation=_version=1.96.4 --annotation=plat=Win64 --annotation=prod=Electron --annotation=ver=32.2.6 --initial-client-data=0x498,0x49c,0x4a0,0x494,0x4a4,0x7ff7223560b8,0x7ff7223560c4,0x7ff7223560d0",2025-01-26 20:13:57,LAPTOP-6O3JCTLT\LENOVO,288,Code.exe,C:\Users\LENOVO\AppData\Local\Programs\Microsoft VS Code\Code.exe,,,,,running,Normal,C:\Users\LENOVO\AppData\Local\Programs\Microsoft VS Code\Code.exe,0102fcca85dbbc61901c2bec5d092a703c0f77a4,12,11
2025-01-26 21:09:47,684,smss.exe,\SystemRoot\System32\smss.exe,2025-01-26 19:20:07,NT AUTHORITY\SYSTEM,4,System,,,,,,running,Normal,C:\Windows\System32\smss.exe,746f5ae87f13a46e88088dea31d1362727b9ec49,22,15
2025-01-26 21:09:47,788,svchost.exe,C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s NcbService,2025-01-26 19:20:13,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:47,796,svchost.exe,C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup,2025-01-26 20:09:58,LAPTOP-6O3JCTLT\LENOVO,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,130,17
2025-01-26 21:09:47,1028,svchost.exe,C:\WINDOWS\system32\svchost.exe -k UserProfileService -p -s ProfSvc,2025-01-26 19:20:13,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,3,1
2025-01-26 21:09:47,1048,svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p -s TimeBrokerSvc,2025-01-26 19:20:13,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:47,1232,svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s SstpSvc,2025-01-26 19:21:36,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,1,0
2025-01-26 21:09:47,1328,services.exe,C:\WINDOWS\system32\services.exe,2025-01-26 19:20:13,NT AUTHORITY\SYSTEM,1192,wininit.exe,wininit.exe,,,::,49669,running,Normal,C:\Windows\System32\services.exe,d4cb0089696734d45b83bc792ab08034f6c977c3,3,1
2025-01-26 21:09:47,1328,services.exe,C:\WINDOWS\system32\services.exe,2025-01-26 19:20:13,NT AUTHORITY\SYSTEM,1192,wininit.exe,wininit.exe,,,0.0.0.0,49669,running,Normal,C:\Windows\System32\services.exe,d4cb0089696734d45b83bc792ab08034f6c977c3,3,1
2025-01-26 21:09:47,1360,lsass.exe,C:\WINDOWS\system32\lsass.exe,2025-01-26 19:20:13,NT AUTHORITY\SYSTEM,1192,wininit.exe,wininit.exe,,,::,49664,running,Normal,C:\Windows\System32\lsass.exe,d398b9d68f555c9c6c041c8bea8849d1a6b1aac4,3912,1438
2025-01-26 21:09:47,1360,lsass.exe,C:\WINDOWS\system32\lsass.exe,2025-01-26 19:20:13,NT AUTHORITY\SYSTEM,1192,wininit.exe,wininit.exe,,,0.0.0.0,49664,running,Normal,C:\Windows\System32\lsass.exe,d398b9d68f555c9c6c041c8bea8849d1a6b1aac4,3912,1438
2025-01-26 21:09:47,1492,svchost.exe,C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p,2025-01-26 19:20:13,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,185,20
2025-01-26 21:09:47,1532,fontdrvhost.exe,fontdrvhost.exe,2025-01-26 19:20:13,Font Driver Host\UMFD-0,1192,wininit.exe,wininit.exe,,,,,running,Normal,C:\Windows\System32\fontdrvhost.exe,5bd9f71baceed3178ffd677a8976f479bb935374,0,0
2025-01-26 21:09:47,1556,WUDFHost.exe,C:\Windows\System32\WUDFHost.exe -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-0f9af9fd-4a90-4eaf-8d2e-7c6da1b8d0f4 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-fbf7ae9c-cbe4-4264-9860-aeb037eeecd0 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-006a0ce1-41d4-4834-ac76-965eb0e2633a -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-c74dfe32-823c-4c20-a541-9f2dbfc16ef2 -LifetimeId:e500e10f-643b-4755-a46d-ab10187873a7 -DeviceGroupId: -HostArg:0,2025-01-26 19:20:13,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\WUDFHost.exe,c400f6c2352da4418f59f9607bc7f5422657ad01,0,0
2025-01-26 21:09:47,1612,ModuleCoreService.exe,ModuleCoreService.exe /startUserModeHosting=2_1_TIME_TO_DIE /sessionId=2 /groupId=1,2025-01-26 20:08:58,LAPTOP-6O3JCTLT\LENOVO,4232,ModuleCoreService.exe,C:\Program Files\Common Files\McAfee\ModuleCore\ModuleCoreService.exe,,,,,running,Normal,C:\Program Files\Common Files\McAfee\ModuleCore\ModuleCoreService.exe,61d3cf88b5cee7c025ac00b128b568e6154515da,331,319
2025-01-26 21:09:47,1676,svchost.exe,C:\WINDOWS\system32\svchost.exe -k RPCSS -p,2025-01-26 19:20:13,NT AUTHORITY\NETWORK SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,::,135,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,29,0
2025-01-26 21:09:47,1676,svchost.exe,C:\WINDOWS\system32\svchost.exe -k RPCSS -p,2025-01-26 19:20:13,NT AUTHORITY\NETWORK SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,0.0.0.0,135,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,29,0
2025-01-26 21:09:47,1728,svchost.exe,C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p -s LSM,2025-01-26 19:20:13,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,3,0
2025-01-26 21:09:47,1748,WUDFHost.exe,C:\Windows\System32\WUDFHost.exe -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-b563a3d9-a14f-4470-8e63-3d5b3fdfe9cb -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-20d45295-7270-4144-8137-dc04c7a77b7c -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-65e9230d-d7d9-4a9a-8bc8-9d7c192f3b2b -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-7f267db6-e707-450a-8160-229678ba16d4 -LifetimeId:0b3c45bd-e80a-45e7-b9f5-ea8fff0e3386 -DeviceGroupId: -HostArg:0,2025-01-26 19:20:13,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\WUDFHost.exe,c400f6c2352da4418f59f9607bc7f5422657ad01,0,0
2025-01-26 21:09:47,1848,svchost.exe,C:\WINDOWS\system32\svchost.exe -k NetworkService -p,2025-01-26 19:20:13,NT AUTHORITY\NETWORK SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,1611,12534
2025-01-26 21:09:47,1856,Code.exe,C:\Users\LENOVO\AppData\Local\Programs\Microsoft VS Code\Code.exe c:\Users\LENOVO\.vscode\extensions\ms-python.vscode-pylance-2024.12.1\dist\server.bundle.js --cancellationReceive=file:eab9432b244ac513439d6c9e231c0ee4f2d7ed7e8a --node-ipc --clientProcessId=13648,2025-01-26 20:14:03,LAPTOP-6O3JCTLT\LENOVO,13648,Code.exe,"C:\Users\LENOVO\AppData\Local\Programs\Microsoft VS Code\Code.exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --dns-result-order=ipv4first --inspect-port=0 --video-capture-use-gpu-memory-buffer --user-data-dir=C:\Users\LENOVO\AppData\Roaming\Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --field-trial-handle=3624,i,4524504095230592636,17714388146891457910,262144 --disable-features=CalculateNativeWinOcclusion,PlzDedicatedWorker,SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=3620 /prefetch:14",,,,,running,Normal,C:\Users\LENOVO\AppData\Local\Programs\Microsoft VS Code\Code.exe,0102fcca85dbbc61901c2bec5d092a703c0f77a4,9959,1840
2025-01-26 21:09:47,1872,svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -s BTAGService,2025-01-26 19:20:13,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:47,1876,svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s bthserv,2025-01-26 19:20:13,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,2,0
2025-01-26 21:09:47,1888,svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s BthAvctpSvc,2025-01-26 19:20:13,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:47,1912,SearchIndexer.exe,C:\WINDOWS\system32\SearchIndexer.exe /Embedding,2025-01-26 19:34:49,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\SearchIndexer.exe,47413d4c61ac4c00c810953f8d38f811ea456f77,175364,569246
2025-01-26 21:09:47,1932,firefox.exe,C:\Program Files\Mozilla Firefox\firefox.exe -contentproc -isForBrowser -prefsHandle 9028 -prefsLen 36886 -prefMapHandle 9032 -prefMapSize 268392 -jsInitHandle 9036 -jsInitLen 254356 -parentBuildID 20250120135430 -ipcHandle 8920 -initialChannelId {63fa85a0-0052-4b72-a949-b323463283d8} -parentPid 13760 -crashReporter \\.\pipe\gecko-crash-server-pipe.13760 -win32kLockedDown -appDir C:\Program Files\Mozilla Firefox\browser - 15 tab,2025-01-26 20:26:12,LAPTOP-6O3JCTLT\LENOVO,13760,firefox.exe,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,running,Normal,C:\Program Files\Mozilla Firefox\firefox.exe,89a70725fef65460f87c43f4c2f46eaade26c3eb,373,887
2025-01-26 21:09:47,2024,svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p -s AppIDSvc,2025-01-26 19:20:13,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:47,2056,svchost.exe,C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p -s lmhosts,2025-01-26 20:07:54,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:47,2084,svchost.exe,C:\WINDOWS\system32\svchost.exe -k InvSvcGroup -p -s InventorySvc,2025-01-26 19:29:03,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:47,2092,svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s DisplayEnhancementService,2025-01-26 19:20:13,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:47,2100,svchost.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s UserManager,2025-01-26 19:20:13,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:47,2168,svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s nsi,2025-01-26 19:20:13,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:47,2220,svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s SysMain,2025-01-26 19:20:13,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,2,880
2025-01-26 21:09:47,2240,ctfmon.exe,ctfmon.exe,2025-01-26 21:09:43,NT AUTHORITY\SYSTEM,3336,svchost.exe,C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s TextInputManagementService,,,,,running,Normal,C:\Windows\System32\ctfmon.exe,69efb7fed6fe1f3edb557f839e806a72f1628368,0,0
2025-01-26 21:09:47,2280,svchost.exe,C:\WINDOWS\System32\svchost.exe -k netprofm -p -s netprofm,2025-01-26 19:20:13,NT AUTHORITY\NETWORK SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,1,1
2025-01-26 21:09:47,2292,svchost.exe,C:\WINDOWS\System32\svchost.exe -k netsvcs -p -s Themes,2025-01-26 19:20:13,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:47,2324,firefox.exe,C:\Program Files\Mozilla Firefox\firefox.exe -contentproc -isForBrowser -prefsHandle 6108 -prefsLen 36886 -prefMapHandle 7628 -prefMapSize 268392 -jsInitHandle 7608 -jsInitLen 254356 -parentBuildID 20250120135430 -ipcHandle 4424 -initialChannelId {a965d8ba-fdb7-41ac-992c-7e60f35b5757} -parentPid 13760 -crashReporter \\.\pipe\gecko-crash-server-pipe.13760 -win32kLockedDown -appDir C:\Program Files\Mozilla Firefox\browser - 11 tab,2025-01-26 20:09:29,LAPTOP-6O3JCTLT\LENOVO,13760,firefox.exe,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,running,Normal,C:\Program Files\Mozilla Firefox\firefox.exe,89a70725fef65460f87c43f4c2f46eaade26c3eb,488,1120
2025-01-26 21:09:47,2476,svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s EventSystem,2025-01-26 19:20:13,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,34,0
2025-01-26 21:09:47,2512,svchost.exe,C:\WINDOWS\system32\svchost.exe -k osprivacy -p -s camsvc,2025-01-26 19:20:13,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,73,247
2025-01-26 21:09:47,2568,svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s DeviceAssociationService,2025-01-26 19:20:13,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:47,2612,svchost.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s Schedule,2025-01-26 19:20:13,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,::,49667,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,1,416
2025-01-26 21:09:47,2612,svchost.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s Schedule,2025-01-26 19:20:13,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,0.0.0.0,49667,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,1,416
2025-01-26 21:09:47,2620,svchost.exe,C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p -s EventLog,2025-01-26 19:20:13,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,::,49666,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,1078,1465
2025-01-26 21:09:47,2620,svchost.exe,C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p -s EventLog,2025-01-26 19:20:13,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,0.0.0.0,49666,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,1078,1465
2025-01-26 21:09:47,2628,atiesrxx.exe,C:\WINDOWS\System32\DriverStore\FileRepository\u0404276.inf_amd64_b6ae906c9d4ab767\B403905\atiesrxx.exe,2025-01-26 19:20:13,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\DriverStore\FileRepository\u0404276.inf_amd64_b6ae906c9d4ab767\B403905\atiesrxx.exe,312f4052a1bd81d7a9a6bb45237bd3055052e258,0,0
2025-01-26 21:09:47,2636,amdfendrsr.exe,C:\WINDOWS\System32\amdfendrsr.exe,2025-01-26 19:20:13,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\amdfendrsr.exe,0a83c49b3765535f3f96b0a94ed50dc64e6daa21,0,0
2025-01-26 21:09:47,2696,dwm.exe,dwm.exe,2025-01-26 20:07:40,Window Manager\DWM-2,16708,winlogon.exe,C:\WINDOWS\System32\WinLogon.exe -SpecialSession,,,,,running,Normal,C:\Windows\System32\dwm.exe,9ace6664cb8827ab34495ea09a506e3fcdda58b5,160576,0
2025-01-26 21:09:47,2744,msedgewebview2.exe,"C:\Program Files (x86)\Microsoft\EdgeWebView\Application\132.0.2957.127\msedgewebview2.exe --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=service --string-annotations --noerrdialogs --user-data-dir=C:\Users\LENOVO\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView --webview-exe-name=Widgets.exe --webview-exe-version=524.34401.20.0 --embedded-browser-webview=1 --always-read-main-dll --field-trial-handle=2120,i,6251010059792591232,1210524644140066450,262144 --variations-seed-version --mojo-platform-channel-handle=2216 /prefetch:13 /pfhostedapp:9012b5dd5b35b16d0837a1a6aca980719d7aa20d",2025-01-26 20:11:01,LAPTOP-6O3JCTLT\LENOVO,16716,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\132.0.2957.127\msedgewebview2.exe --embedded-browser-webview=1 --webview-exe-name=Widgets.exe --webview-exe-version=524.34401.20.0 --user-data-dir=C:\Users\LENOVO\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView --noerrdialogs --disk-cache-size=52428800 --edge-webview-is-background --lang=en-US --mojo-named-platform-channel-pipe=15520.20472.5123597144384628904 /pfhostedapp:9012b5dd5b35b16d0837a1a6aca980719d7aa20d,,,,,running,Normal,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\132.0.2957.127\msedgewebview2.exe,06ad0b74cd461a2d00ccd32a7a3d5a5f8a326d23,250,325
2025-01-26 21:09:47,2788,svchost.exe,C:\WINDOWS\system32\svchost.exe -k appmodel -p -s StateRepository,2025-01-26 19:20:13,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,21511,118
2025-01-26 21:09:48,2836,svchost.exe,C:\WINDOWS\system32\svchost.exe -k NetworkService -p,2025-01-26 19:20:13,NT AUTHORITY\NETWORK SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,0.0.0.0,5355,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,6,0
2025-01-26 21:09:48,2836,svchost.exe,C:\WINDOWS\system32\svchost.exe -k NetworkService -p,2025-01-26 19:20:13,NT AUTHORITY\NETWORK SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,0.0.0.0,64849,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,6,0
2025-01-26 21:09:48,2836,svchost.exe,C:\WINDOWS\system32\svchost.exe -k NetworkService -p,2025-01-26 19:20:13,NT AUTHORITY\NETWORK SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,0.0.0.0,5353,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,6,0
2025-01-26 21:09:48,2836,svchost.exe,C:\WINDOWS\system32\svchost.exe -k NetworkService -p,2025-01-26 19:20:13,NT AUTHORITY\NETWORK SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,::,5355,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,6,0
